Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
flc08,FLC08,"<ul>
<li>Closed linear bearing with 0.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC08,18.1436948,,-8,continue,manual,17.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc08.png?v=1697812474,1,"FLC08, BRG 0.500 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac48,FLAC48,"<ul>
<li>Closed linear bearing with 3.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC48,2227.1385367,,0,continue,manual,445.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac48.png?v=1697812471,1,"FLAC48, BRG 3.000 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac64,FLAC64,"<ul>
<li>Closed linear bearing with 4.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC64,5370.5336608,,0,continue,manual,712.66,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac64.png?v=1697812469,1,"FLAC64, BRG 4.000 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac40,FLAC40,"<ul>
<li>Closed linear bearing with 2.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC40,1279.1304834,,0,continue,manual,278.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac40.png?v=1697812467,1,"FLAC40, BRG 2.500 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac24,FLAC24,"<ul>
<li>Closed linear bearing with 1.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC24,331.1224301,,0,continue,manual,79.76,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac24.png?v=1697812465,1,"FLAC24, BRG 1.500 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac32,FLAC32,"<ul>
<li>Closed linear bearing with 2.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC32,653.1730128,,-6,continue,manual,139.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac32.png?v=1697812462,1,"FLAC32, BRG 2.000 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac20,FLAC20,"<ul>
<li>Closed linear bearing with 1.250 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC20,208.6524902,,0,continue,manual,69.54,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac20.png?v=1697812460,1,"FLAC20, BRG 1.250 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac16,FLAC16,"<ul>
<li>Closed linear bearing with 1.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC16,104.3262451,,0,continue,manual,48.90,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac16.png?v=1697812458,1,"FLAC16, BRG 1.000 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac12,FLAC12,"<ul>
<li>Closed linear bearing with 0.750 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC12,49.8951607,,0,continue,manual,22.36,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac12.png?v=1697812456,1,"FLAC12, BRG 0.750 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac10,FLAC10,"<ul>
<li>Closed linear bearing with 0.625 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC10,40.8233133,,0,continue,manual,21.93,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac10.png?v=1697812453,1,"FLAC10, BRG 0.625 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac04,FLAC04,"<ul>
<li>Closed linear bearing with 0.250 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC04,4.5359237,,0,continue,manual,17.03,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac04.png?v=1697812451,1,"FLAC04, BRG 0.250 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla48,FLA48,"<ul>
<li>Closed linear bearing with 3.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA48,2227.1385367,,0,continue,manual,445.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla48.png?v=1697812449,1,"FLA48, BRG 3.000 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac03,FLAC03,"<ul>
<li>Closed linear bearing with 0.1875 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC03,453.59237,,0,continue,manual,17.03,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac03.png?v=1697812447,1,"FLAC03, BRG 0.188 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac08,FLAC08,"<ul>
<li>Closed linear bearing with 0.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC08,18.1436948,,0,continue,manual,19.68,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac08.png?v=1697812445,1,"FLAC08, BRG 0.500 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flac06,FLAC06,"<ul>
<li>Closed linear bearing with 0.375 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLAC06,9.0718474,,-16,continue,manual,18.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flac06.png?v=1697812443,1,"FLAC06, BRG 0.375 S/A COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla64,FLA64,"<ul>
<li>Closed linear bearing with 4.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA64,5370.5336608,,0,continue,manual,712.66,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla64.png?v=1697812441,1,"FLA64, BRG 4.000 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla40,FLA40,"<ul>
<li>Closed linear bearing with 2.500 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA40,1279.1304834,,0,continue,manual,278.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla40.png?v=1697812438,1,"FLA40, BRG 2.500 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla32,FLA32,"<ul>
<li>Closed linear bearing with 2.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA32,653.1730128,,0,continue,manual,139.38,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla32.png?v=1697812436,1,"FLA32, BRG 2.000 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla24,FLA24,"<ul>
<li>Closed linear bearing with 1.500 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA24,331.1224301,,-4,continue,manual,79.76,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla24.png?v=1697812434,1,"FLA24, BRG 1.500 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla20,FLA20,"<ul>
<li>Closed linear bearing with 1.250 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA20,208.6524902,,0,continue,manual,69.54,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla20.png?v=1697812432,1,"FLA20, BRG 1.250 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla16,FLA16,"<ul>
<li>Closed linear bearing with 1.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA16,104.3262451,,0,continue,manual,48.90,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla16.png?v=1697812430,1,"FLA16, BRG 1.000 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl48,FL48,"<ul>
<li>Closed linear bearing with 3.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL48,2227.1385367,,0,continue,manual,342.60,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl48.png?v=1697812427,1,"FL48, BRG 3.000",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla10,FLA10,"<ul>
<li>Closed linear bearing with 0.625 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA10,40.8233133,,-7,continue,manual,21.93,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla10.png?v=1697812425,1,"FLA10, BRG 0.625 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla12,FLA12,"<ul>
<li>Closed linear bearing with 0.750 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA12,49.8951607,,-35,continue,manual,22.36,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla12.png?v=1697812423,1,"FLA12, BRG 0.750 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla06,FLA06,"<ul>
<li>Closed linear bearing with 0.375 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA06,9.0718474,,-42,continue,manual,18.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla06.png?v=1697812421,1,"FLA06, BRG 0.375 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla08,FLA08,"<ul>
<li>Closed linear bearing with 0.500 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA08,18.1436948,,-16,continue,manual,19.68,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla08.png?v=1697812419,1,"FLA08, BRG 0.500 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla04,FLA04,"<ul>
<li>Closed linear bearing with 0.250 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA04,4.5359237,,0,continue,manual,17.03,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla04.png?v=1697812416,1,"FLA04, BRG 0.250 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fla03,FLA03,"<ul>
<li>Closed linear bearing with 0.1875 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLA03,453.59237,,0,continue,manual,17.03,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fla03.png?v=1697812414,1,"FLA03, BRG 0.188 S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl64,FL64,"<ul>
<li>Closed linear bearing with 4.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL64,5370.5336608,,0,continue,manual,548.20,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl64.png?v=1697812412,1,"FL64, BRG 4.000",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl40,FL40,"<ul>
<li>Closed linear bearing with 2.500 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL40,1279.1304834,,0,continue,manual,214.13,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl40.png?v=1697812409,1,"FL40, BRG 2.500",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl32,FL32,"<ul>
<li>Closed linear bearing with 2.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL32,653.1730128,,-2,continue,manual,126.71,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl32.png?v=1697812407,1,"FL32, BRG 2.000",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl24,FL24,"<ul>
<li>Closed linear bearing with 1.500 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL24,331.1224301,,0,continue,manual,72.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl24.png?v=1697812405,1,"FL24, BRG 1.500",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl20,FL20,"<ul>
<li>Closed linear bearing with 1.250 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL20,208.6524902,,-4,continue,manual,63.21,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl20.png?v=1697812403,1,"FL20, BRG 1.250",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl16,FL16,"<ul>
<li>Closed linear bearing with 1.000 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL16,104.3262451,,-45,continue,manual,37.61,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl16.png?v=1697812400,1,"FL16, BRG 1.000",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl12,FL12,"<ul>
<li>Closed linear bearing with 0.750 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL12,49.8951607,,-149,continue,manual,20.34,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl12.png?v=1697812398,1,"FL12, BRG 0.750",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl04,FL04,"<ul>
<li>Closed linear bearing with 0.250 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL04,4.5359237,,-8,continue,manual,15.48,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl04.png?v=1697812396,1,"FL04, BRG 0.250",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fl10,FL10,"<ul>
<li>Closed linear bearing with 0.625 in inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FL10,40.8233133,,0,continue,manual,19.94,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fl10.png?v=1697812393,1,"FL10, BRG 0.625",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
